 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 27, 2024 
 ==================================================================

 Disk File Name = range/mo/173Ta_in_mo.txt

 Ion = Tantalum     [73] , Mass = 172.9438 amu

 Density =  1.0206E+01 g/cm3 = 6.4061E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Mo     42    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tantalum     [73] , Mass = 172.9438 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    5.651E-02  9.884E-01      14 A         8 A         6 A   
   1.10 keV   5.927E-02  1.041E+00      14 A         8 A         6 A   
   1.20 keV   6.190E-02  1.092E+00      15 A         9 A         6 A   
   1.30 keV   6.443E-02  1.140E+00      15 A         9 A         7 A   
   1.40 keV   6.686E-02  1.186E+00      16 A         9 A         7 A   
   1.50 keV   6.921E-02  1.230E+00      16 A         9 A         7 A   
   1.60 keV   7.148E-02  1.273E+00      17 A        10 A         7 A   
   1.70 keV   7.368E-02  1.314E+00      17 A        10 A         7 A   
   1.80 keV   7.582E-02  1.354E+00      18 A        10 A         7 A   
   2.00 keV   7.992E-02  1.430E+00      18 A        11 A         8 A   
   2.25 keV   8.476E-02  1.519E+00      19 A        11 A         8 A   
   2.50 keV   8.935E-02  1.603E+00      20 A        12 A         8 A   
   2.75 keV   9.371E-02  1.681E+00      21 A        12 A         9 A   
   3.00 keV   9.788E-02  1.755E+00      22 A        13 A         9 A   
   3.25 keV   1.019E-01  1.825E+00      23 A        13 A         9 A   
   3.50 keV   1.057E-01  1.892E+00      24 A        13 A        10 A   
   3.75 keV   1.094E-01  1.956E+00      24 A        14 A        10 A   
   4.00 keV   1.130E-01  2.018E+00      25 A        14 A        10 A   
   4.50 keV   1.199E-01  2.133E+00      27 A        15 A        11 A   
