 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 25, 2024 
 ==================================================================

 Disk File Name = range/mylar/103Mo_in_mylar.txt

 Ion = Molybdenum   [42] , Mass = 102.9131 amu

 Density =  1.3970E+00 g/cm3 = 9.6311E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    036.36    004.20   
      C      6    045.45    062.50   
      O      8    018.18    033.30   
 ====================================
 Bragg Correction = -4.30%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Molybdenum   [42] , Mass = 102.9131 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.228E-01  2.618E+00      51 A        13 A        10 A   
   1.10 keV   1.287E-01  2.737E+00      54 A        14 A        10 A   
   1.20 keV   1.345E-01  2.849E+00      56 A        15 A        10 A   
   1.30 keV   1.400E-01  2.955E+00      58 A        15 A        11 A   
   1.40 keV   1.452E-01  3.055E+00      60 A        15 A        11 A   
   1.50 keV   1.503E-01  3.150E+00      62 A        16 A        11 A   
   1.60 keV   1.553E-01  3.241E+00      64 A        16 A        12 A   
   1.70 keV   1.601E-01  3.328E+00      66 A        17 A        12 A   
   1.80 keV   1.647E-01  3.412E+00      68 A        17 A        12 A   
   2.00 keV   1.736E-01  3.568E+00      71 A        18 A        13 A   
   2.25 keV   1.841E-01  3.749E+00      75 A        19 A        14 A   
   2.50 keV   1.941E-01  3.914E+00      79 A        20 A        14 A   
   2.75 keV   2.036E-01  4.067E+00      83 A        21 A        15 A   
   3.00 keV   2.126E-01  4.210E+00      87 A        21 A        16 A   
   3.25 keV   2.213E-01  4.343E+00      90 A        22 A        16 A   
   3.50 keV   2.297E-01  4.468E+00      94 A        23 A        17 A   
   3.75 keV   2.377E-01  4.585E+00      97 A        24 A        17 A   
   4.00 keV   2.455E-01  4.697E+00     100 A        24 A        18 A   
