 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/124Ce_in_ni.txt

 Ion = Cerium       [58] , Mass = 123.9303 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Cerium       [58] , Mass = 123.9303 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.188E-02  1.339E+00      12 A         7 A         5 A   
   1.10 keV   3.344E-02  1.407E+00      13 A         7 A         5 A   
   1.20 keV   3.492E-02  1.471E+00      13 A         7 A         5 A   
   1.30 keV   3.635E-02  1.532E+00      14 A         7 A         5 A   
   1.40 keV   3.772E-02  1.591E+00      14 A         8 A         6 A   
   1.50 keV   3.905E-02  1.647E+00      15 A         8 A         6 A   
   1.60 keV   4.033E-02  1.700E+00      15 A         8 A         6 A   
   1.70 keV   4.157E-02  1.752E+00      16 A         8 A         6 A   
   1.80 keV   4.277E-02  1.801E+00      16 A         9 A         6 A   
   2.00 keV   4.509E-02  1.896E+00      17 A         9 A         6 A   
   2.25 keV   4.782E-02  2.006E+00      18 A         9 A         7 A   
   2.50 keV   5.041E-02  2.108E+00      19 A        10 A         7 A   
   2.75 keV   5.287E-02  2.203E+00      19 A        10 A         7 A   
   3.00 keV   5.522E-02  2.293E+00      20 A        11 A         8 A   
   3.25 keV   5.748E-02  2.377E+00      21 A        11 A         8 A   
   3.50 keV   5.965E-02  2.458E+00      22 A        11 A         8 A   
   3.75 keV   6.174E-02  2.534E+00      23 A        12 A         8 A   
   4.00 keV   6.376E-02  2.607E+00      23 A        12 A         9 A   
   4.50 keV   6.763E-02  2.743E+00      25 A        13 A         9 A   
