 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/175Tm_in_ni.txt

 Ion = Thulium      [69] , Mass = 174.9438 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Thulium      [69] , Mass = 174.9438 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.323E-02  1.360E+00      14 A         6 A         5 A   
   1.10 keV   7.681E-02  1.432E+00      14 A         6 A         5 A   
   1.20 keV   8.022E-02  1.500E+00      15 A         7 A         5 A   
   1.30 keV   8.350E-02  1.565E+00      15 A         7 A         5 A   
   1.40 keV   8.665E-02  1.628E+00      16 A         7 A         5 A   
   1.50 keV   8.969E-02  1.688E+00      16 A         7 A         5 A   
   1.60 keV   9.263E-02  1.745E+00      17 A         8 A         6 A   
   1.70 keV   9.548E-02  1.801E+00      17 A         8 A         6 A   
   1.80 keV   9.825E-02  1.855E+00      18 A         8 A         6 A   
   2.00 keV   1.036E-01  1.957E+00      18 A         8 A         6 A   
   2.25 keV   1.098E-01  2.077E+00      19 A         9 A         6 A   
   2.50 keV   1.158E-01  2.188E+00      20 A         9 A         7 A   
   2.75 keV   1.214E-01  2.293E+00      21 A         9 A         7 A   
   3.00 keV   1.268E-01  2.393E+00      22 A        10 A         7 A   
   3.25 keV   1.320E-01  2.486E+00      23 A        10 A         7 A   
   3.50 keV   1.370E-01  2.576E+00      23 A        10 A         8 A   
   3.75 keV   1.418E-01  2.661E+00      24 A        11 A         8 A   
   4.00 keV   1.465E-01  2.743E+00      25 A        11 A         8 A   
   4.50 keV   1.554E-01  2.896E+00      26 A        11 A         8 A   
