 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/229U_in_ni.txt

 Ion = Uranium      [92] , Mass = 229.0335 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Uranium      [92] , Mass = 229.0335 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    9.595E-02  1.382E+00      15 A         6 A         4 A   
   1.10 keV   1.006E-01  1.459E+00      15 A         6 A         5 A   
   1.20 keV   1.051E-01  1.532E+00      16 A         6 A         5 A   
   1.30 keV   1.094E-01  1.601E+00      16 A         6 A         5 A   
   1.40 keV   1.135E-01  1.668E+00      17 A         7 A         5 A   
   1.50 keV   1.175E-01  1.733E+00      17 A         7 A         5 A   
   1.60 keV   1.214E-01  1.795E+00      18 A         7 A         5 A   
   1.70 keV   1.251E-01  1.855E+00      18 A         7 A         5 A   
   1.80 keV   1.287E-01  1.913E+00      19 A         7 A         5 A   
   2.00 keV   1.357E-01  2.025E+00      20 A         8 A         6 A   
   2.25 keV   1.439E-01  2.156E+00      20 A         8 A         6 A   
   2.50 keV   1.517E-01  2.279E+00      21 A         8 A         6 A   
   2.75 keV   1.591E-01  2.395E+00      22 A         9 A         6 A   
   3.00 keV   1.662E-01  2.505E+00      23 A         9 A         7 A   
   3.25 keV   1.730E-01  2.609E+00      24 A         9 A         7 A   
   3.50 keV   1.795E-01  2.709E+00      25 A        10 A         7 A   
   3.75 keV   1.858E-01  2.805E+00      25 A        10 A         7 A   
   4.00 keV   1.919E-01  2.897E+00      26 A        10 A         7 A   
   4.50 keV   2.035E-01  3.071E+00      28 A        11 A         8 A   
