 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/116Cs_in_ni.txt

 Ion = Cesium       [55] , Mass = 115.9334 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Cesium       [55] , Mass = 115.9334 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.566E-02  1.320E+00      12 A         7 A         5 A   
   1.10 keV   3.740E-02  1.386E+00      13 A         7 A         5 A   
   1.20 keV   3.906E-02  1.449E+00      13 A         7 A         5 A   
   1.30 keV   4.065E-02  1.508E+00      14 A         8 A         5 A   
   1.40 keV   4.219E-02  1.565E+00      14 A         8 A         6 A   
   1.50 keV   4.367E-02  1.619E+00      14 A         8 A         6 A   
   1.60 keV   4.510E-02  1.671E+00      15 A         8 A         6 A   
   1.70 keV   4.649E-02  1.722E+00      15 A         8 A         6 A   
   1.80 keV   4.784E-02  1.770E+00      16 A         9 A         6 A   
   2.00 keV   5.042E-02  1.861E+00      16 A         9 A         7 A   
   2.25 keV   5.348E-02  1.967E+00      17 A         9 A         7 A   
   2.50 keV   5.638E-02  2.066E+00      18 A        10 A         7 A   
   2.75 keV   5.913E-02  2.158E+00      19 A        10 A         7 A   
   3.00 keV   6.176E-02  2.245E+00      20 A        11 A         8 A   
   3.25 keV   6.428E-02  2.326E+00      21 A        11 A         8 A   
   3.50 keV   6.670E-02  2.404E+00      22 A        11 A         8 A   
   3.75 keV   6.905E-02  2.477E+00      22 A        12 A         8 A   
   4.00 keV   7.131E-02  2.547E+00      23 A        12 A         9 A   
   4.50 keV   7.564E-02  2.677E+00      24 A        13 A         9 A   
