 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/ni/218Pa_in_ni.txt

 Ion = Proactinium  [91] , Mass = 218.02 amu

 Density =  8.8955E+00 g/cm3 = 9.1274E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ni     28    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Proactinium  [91] , Mass = 218.02 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    9.028E-02  1.395E+00      14 A         6 A         4 A   
   1.10 keV   9.468E-02  1.472E+00      15 A         6 A         5 A   
   1.20 keV   9.889E-02  1.545E+00      16 A         6 A         5 A   
   1.30 keV   1.029E-01  1.615E+00      16 A         7 A         5 A   
   1.40 keV   1.068E-01  1.683E+00      17 A         7 A         5 A   
   1.50 keV   1.106E-01  1.747E+00      17 A         7 A         5 A   
   1.60 keV   1.142E-01  1.810E+00      17 A         7 A         5 A   
   1.70 keV   1.177E-01  1.870E+00      18 A         7 A         5 A   
   1.80 keV   1.211E-01  1.929E+00      18 A         7 A         5 A   
   2.00 keV   1.277E-01  2.040E+00      19 A         8 A         6 A   
   2.25 keV   1.354E-01  2.172E+00      20 A         8 A         6 A   
   2.50 keV   1.427E-01  2.295E+00      21 A         8 A         6 A   
   2.75 keV   1.497E-01  2.411E+00      22 A         9 A         6 A   
   3.00 keV   1.564E-01  2.521E+00      23 A         9 A         7 A   
   3.25 keV   1.627E-01  2.626E+00      23 A         9 A         7 A   
   3.50 keV   1.689E-01  2.726E+00      24 A        10 A         7 A   
   3.75 keV   1.748E-01  2.822E+00      25 A        10 A         7 A   
   4.00 keV   1.806E-01  2.914E+00      26 A        10 A         7 A   
   4.50 keV   1.915E-01  3.088E+00      27 A        11 A         8 A   
