 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/216Tl_in_kapton.txt

 Ion = Thallium     [81] , Mass = 216.016 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Thallium     [81] , Mass = 216.016 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.349E-01  2.318E+00      61 A        11 A         8 A   
   1.10 keV   3.513E-01  2.441E+00      64 A        11 A         8 A   
   1.20 keV   3.669E-01  2.559E+00      66 A        12 A         8 A   
   1.30 keV   3.819E-01  2.671E+00      68 A        12 A         8 A   
   1.40 keV   3.963E-01  2.778E+00      70 A        13 A         9 A   
   1.50 keV   4.102E-01  2.882E+00      72 A        13 A         9 A   
   1.60 keV   4.237E-01  2.981E+00      74 A        13 A         9 A   
   1.70 keV   4.367E-01  3.077E+00      76 A        14 A         9 A   
   1.80 keV   4.494E-01  3.170E+00      78 A        14 A        10 A   
   2.00 keV   4.737E-01  3.346E+00      82 A        15 A        10 A   
   2.25 keV   5.024E-01  3.553E+00      86 A        15 A        11 A   
   2.50 keV   5.296E-01  3.746E+00      90 A        16 A        11 A   
   2.75 keV   5.554E-01  3.928E+00      94 A        17 A        11 A   
   3.00 keV   5.801E-01  4.100E+00      97 A        17 A        12 A   
   3.25 keV   6.038E-01  4.263E+00     101 A        18 A        12 A   
   3.50 keV   6.266E-01  4.418E+00     104 A        18 A        13 A   
   3.75 keV   6.486E-01  4.566E+00     107 A        19 A        13 A   
