 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/130Cs_in_kapton.txt

 Ion = Cesium       [55] , Mass = 129.9067 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Cesium       [55] , Mass = 129.9067 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.296E-01  2.600E+00      54 A        13 A         9 A   
   1.10 keV   1.359E-01  2.726E+00      57 A        13 A        10 A   
   1.20 keV   1.419E-01  2.846E+00      59 A        14 A        10 A   
   1.30 keV   1.477E-01  2.959E+00      61 A        14 A        10 A   
   1.40 keV   1.533E-01  3.067E+00      63 A        15 A        11 A   
   1.50 keV   1.587E-01  3.169E+00      65 A        15 A        11 A   
   1.60 keV   1.639E-01  3.268E+00      67 A        16 A        11 A   
   1.70 keV   1.689E-01  3.362E+00      69 A        16 A        11 A   
   1.80 keV   1.738E-01  3.453E+00      70 A        16 A        12 A   
   2.00 keV   1.832E-01  3.625E+00      74 A        17 A        12 A   
   2.25 keV   1.944E-01  3.824E+00      78 A        18 A        13 A   
   2.50 keV   2.049E-01  4.008E+00      82 A        19 A        13 A   
   2.75 keV   2.149E-01  4.179E+00      85 A        20 A        14 A   
   3.00 keV   2.244E-01  4.339E+00      89 A        20 A        15 A   
   3.25 keV   2.336E-01  4.490E+00      92 A        21 A        15 A   
   3.50 keV   2.424E-01  4.633E+00      96 A        22 A        16 A   
   3.75 keV   2.509E-01  4.767E+00      99 A        22 A        16 A   
