 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/193Hg_in_kapton.txt

 Ion = Mercury      [80] , Mass = 192.9667 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Mercury      [80] , Mass = 192.9667 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.421E-01  2.433E+00      58 A        11 A         8 A   
   1.10 keV   3.588E-01  2.561E+00      60 A        11 A         8 A   
   1.20 keV   3.748E-01  2.683E+00      62 A        12 A         8 A   
   1.30 keV   3.901E-01  2.800E+00      64 A        12 A         8 A   
   1.40 keV   4.048E-01  2.911E+00      66 A        13 A         9 A   
   1.50 keV   4.190E-01  3.018E+00      68 A        13 A         9 A   
   1.60 keV   4.328E-01  3.121E+00      70 A        13 A         9 A   
   1.70 keV   4.461E-01  3.220E+00      72 A        14 A         9 A   
   1.80 keV   4.590E-01  3.316E+00      74 A        14 A        10 A   
   2.00 keV   4.839E-01  3.498E+00      77 A        15 A        10 A   
   2.25 keV   5.132E-01  3.712E+00      81 A        15 A        11 A   
   2.50 keV   5.410E-01  3.911E+00      85 A        16 A        11 A   
   2.75 keV   5.674E-01  4.098E+00      89 A        17 A        12 A   
   3.00 keV   5.926E-01  4.274E+00      92 A        17 A        12 A   
   3.25 keV   6.168E-01  4.442E+00      95 A        18 A        12 A   
   3.50 keV   6.401E-01  4.601E+00      99 A        18 A        13 A   
   3.75 keV   6.626E-01  4.752E+00     102 A        19 A        13 A   
