 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/205At_in_kapton.txt

 Ion = Astatine     [85] , Mass = 204.9861 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Astatine     [85] , Mass = 204.9861 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.462E-01  2.400E+00      59 A        11 A         8 A   
   1.10 keV   3.631E-01  2.528E+00      61 A        11 A         8 A   
   1.20 keV   3.792E-01  2.650E+00      63 A        12 A         8 A   
   1.30 keV   3.947E-01  2.766E+00      66 A        12 A         8 A   
   1.40 keV   4.096E-01  2.877E+00      68 A        12 A         9 A   
   1.50 keV   4.240E-01  2.984E+00      70 A        13 A         9 A   
   1.60 keV   4.379E-01  3.087E+00      72 A        13 A         9 A   
   1.70 keV   4.513E-01  3.187E+00      73 A        13 A         9 A   
   1.80 keV   4.644E-01  3.283E+00      75 A        14 A        10 A   
   2.00 keV   4.895E-01  3.466E+00      79 A        14 A        10 A   
   2.25 keV   5.192E-01  3.680E+00      83 A        15 A        10 A   
   2.50 keV   5.473E-01  3.881E+00      87 A        16 A        11 A   
   2.75 keV   5.740E-01  4.069E+00      90 A        16 A        11 A   
   3.00 keV   5.996E-01  4.247E+00      94 A        17 A        12 A   
   3.25 keV   6.240E-01  4.416E+00      97 A        18 A        12 A   
   3.50 keV   6.476E-01  4.577E+00     100 A        18 A        13 A   
   3.75 keV   6.703E-01  4.731E+00     103 A        19 A        13 A   
