 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/93Y_in_kapton.txt

 Ion = Yttrium      [39] , Mass = 92.90958 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Yttrium      [39] , Mass = 92.90958 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.426E-01  2.610E+00      49 A        13 A        10 A   
   1.10 keV   1.496E-01  2.726E+00      51 A        14 A        10 A   
   1.20 keV   1.562E-01  2.834E+00      53 A        14 A        10 A   
   1.30 keV   1.626E-01  2.937E+00      55 A        15 A        11 A   
   1.40 keV   1.688E-01  3.033E+00      57 A        15 A        11 A   
   1.50 keV   1.747E-01  3.125E+00      59 A        16 A        11 A   
   1.60 keV   1.804E-01  3.213E+00      61 A        16 A        12 A   
   1.70 keV   1.860E-01  3.296E+00      63 A        17 A        12 A   
   1.80 keV   1.914E-01  3.376E+00      65 A        17 A        12 A   
   2.00 keV   2.017E-01  3.526E+00      68 A        18 A        13 A   
   2.25 keV   2.139E-01  3.697E+00      72 A        19 A        14 A   
   2.50 keV   2.255E-01  3.855E+00      76 A        20 A        14 A   
   2.75 keV   2.365E-01  4.000E+00      80 A        20 A        15 A   
   3.00 keV   2.470E-01  4.134E+00      83 A        21 A        16 A   
   3.25 keV   2.571E-01  4.259E+00      87 A        22 A        16 A   
   3.50 keV   2.668E-01  4.377E+00      90 A        23 A        17 A   
   3.75 keV   2.762E-01  4.487E+00      94 A        23 A        17 A   
