 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/kapton/129Sn_in_kapton.txt

 Ion = Tin          [50] , Mass = 128.9135 amu

 Density =  1.4200E+00 g/cm3 = 8.7228E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    025.64    002.64   
      C      6    056.41    069.11   
      N      7    005.13    007.33   
      O      8    012.82    020.92   
 ====================================
 Bragg Correction = -2.25%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tin          [50] , Mass = 128.9135 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.212E-01  2.537E+00      55 A        13 A         9 A   
   1.10 keV   1.271E-01  2.658E+00      58 A        14 A        10 A   
   1.20 keV   1.328E-01  2.773E+00      60 A        14 A        10 A   
   1.30 keV   1.382E-01  2.881E+00      62 A        15 A        10 A   
   1.40 keV   1.434E-01  2.985E+00      64 A        15 A        11 A   
   1.50 keV   1.485E-01  3.083E+00      66 A        16 A        11 A   
   1.60 keV   1.533E-01  3.178E+00      68 A        16 A        11 A   
   1.70 keV   1.580E-01  3.268E+00      70 A        16 A        12 A   
   1.80 keV   1.626E-01  3.355E+00      72 A        17 A        12 A   
   2.00 keV   1.714E-01  3.519E+00      75 A        18 A        12 A   
   2.25 keV   1.818E-01  3.709E+00      79 A        18 A        13 A   
   2.50 keV   1.917E-01  3.884E+00      83 A        19 A        14 A   
   2.75 keV   2.010E-01  4.047E+00      87 A        20 A        14 A   
   3.00 keV   2.099E-01  4.199E+00      91 A        21 A        15 A   
   3.25 keV   2.185E-01  4.342E+00      95 A        21 A        15 A   
   3.50 keV   2.268E-01  4.476E+00      98 A        22 A        16 A   
   3.75 keV   2.347E-01  4.604E+00     101 A        23 A        17 A   
